id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
6424814,分歧者：异类觉醒,,https://dou.img.lithub.cc/movie/6424814.jpg,2014-09-08(中国大陆),https://movie.douban.com/subject/6424814/,6.6,"动作,科幻,冒险",1,,,2014-08-19 20:41:32,2014 / 美国 / 动作 科幻 冒险 / 尼尔·博格 / 谢琳·伍德蕾 西奥·詹姆斯
6722879,她,,https://dou.img.lithub.cc/movie/6722879.jpg,2013-10-12(纽约电影节),https://movie.douban.com/subject/6722879/,8.4,"剧情,爱情,科幻",,,"文艺,剧情,她,爱情",2014-08-19 20:41:11,2013 / 美国 / 剧情 爱情 科幻 / 斯派克·琼斯 / 华金·菲尼克斯 斯嘉丽·约翰逊
25942186,钢铁侠与美国队长：英雄集结,,https://dou.img.lithub.cc/movie/25942186.jpg,2014-07-19(美国),https://movie.douban.com/subject/25942186/,6.5,"动作,科幻,动画",,,"漫威,动画,美国,科幻,超级英雄",2014-08-19 20:40:57,2014 / 美国 / 动作 科幻 动画 / Leo Riley / 亚德里安·帕斯达 罗杰·克莱格·史密斯
3718269,暴力街区,,https://dou.img.lithub.cc/movie/3718269.jpg,2014-08-01(中国大陆),https://movie.douban.com/subject/3718269/,7.1,"剧情,动作,犯罪",,暴力街区系列是我最喜欢的一个系列,,2014-08-19 20:40:32,2014 / 法国 加拿大 美国 西班牙 / 剧情 动作 犯罪 / 卡米尔·狄拉玛 / 保罗·沃克 大卫·贝利
21352814,归来,,https://dou.img.lithub.cc/movie/21352814.jpg,2014-05-16(中国大陆),https://movie.douban.com/subject/21352814/,8.1,"剧情,爱情,历史",3,得罪谁不好非得罪图书馆管理员，这下傻了吧？,"爱情,文革,2014,中国大陆,小说改编",2014-05-29 19:22:10,2014 / 中国大陆 / 剧情 爱情 历史 / 张艺谋 / 陈道明 巩俐
6037429,纸牌屋 第一季,,https://dou.img.lithub.cc/movie/6037429.jpg,2013-02-01(美国),https://movie.douban.com/subject/6037429/,9.3,剧情,5,,,2014-05-16 01:18:10,2013 / 美国 / 剧情 / 大卫·芬奇 詹姆斯·弗雷 卡尔·弗兰克林 乔·舒马赫 艾伦·考特勒 查尔斯·麦克道格 / 凯文·史派西 罗宾·怀特
11606328,霍比特人2：史矛革之战,,https://dou.img.lithub.cc/movie/11606328.jpg,2014-02-21(中国大陆),https://movie.douban.com/subject/11606328/,8.5,"动作,奇幻,冒险",5,經典不由多說,"魔幻,魔戒,美国,史诗,奇幻",2014-03-10 01:38:14,2013 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 伊恩·麦克莱恩 马丁·弗瑞曼
5317291,西游记之大闹天宫,,https://dou.img.lithub.cc/movie/5317291.jpg,2014-01-31(中国大陆),https://movie.douban.com/subject/5317291/,4.4,"动作,奇幻",1,以后国产大片还是算了，纯粹浪费时间，除了画面感之外别无其它。,大闹天宫,2014-03-01 15:29:01,2014 / 中国大陆 中国香港 / 动作 奇幻 / 郑保瑞 / 甄子丹 周润发
10487568,蜂鸟特攻,,https://dou.img.lithub.cc/movie/10487568.jpg,2014-05-09(中国大陆),https://movie.douban.com/subject/10487568/,6.5,"剧情,动作,惊悚",5,大爱，值得一看。,,2014-03-01 15:27:01,2013 / 英国 美国 / 剧情 动作 惊悚 犯罪 / 斯蒂文·奈特 / 杰森·斯坦森 阿加塔·布泽克
11601131,家园防线,,https://dou.img.lithub.cc/movie/11601131.jpg,2014-03-14(中国大陆),https://movie.douban.com/subject/11601131/,6.5,"动作,惊悚,犯罪",5,斯坦森的片子是我的大爱，整片的起伏不是太大，小演员的演出很出彩，点睛之笔。,,2014-03-01 15:26:19,2013 / 美国 / 动作 惊悚 犯罪 / 加里·弗莱德 / 杰森·斯坦森 詹姆斯·弗兰科
